UTGDAG,SVFN,POSTNR,KAUPVERD,EINFLM,FERMETRAVERD,TEGUND
2006-05,0,108,37400000,"166,2",225030,Fjölbýli
2006-05,0,101,48500000,"191,4",253396,Fjölbýli
2006-05,0,112,20000000,"97,7",204708,Fjölbýli
2006-05,8200,800,26700000,"126,5",211067,Einbýli
2006-05,1400,221,24000000,"101,4",236686,Fjölbýli
2006-05,1604,270,23600000,"122,1",193284,Fjölbýli
2006-05,0,105,13600000,"53,5",254206,Fjölbýli
2006-05,0,101,33300000,"148,0",225000,Fjölbýli
2006-05,1300,225,25500000,"96,0",265625,Sérbýli
2006-05,1000,201,27500000,"132,0",208333,Fjölbýli
2006-05,1000,201,44000000,"181,1",242960,Sérbýli
2006-05,1000,200,18000000,"87,9",204778,Fjölbýli
2006-05,7300,730,14800000,"88,9",166479,Sérbýli
2006-05,2510,245,15400000,"178,4",86323,Einbýli
2006-05,2000,260,18500000,"106,1",174364,Fjölbýli
2006-05,2000,260,17500000,"100,5",174129,Fjölbýli
2006-05,1000,200,29000000,"186,1",155830,Einbýli
2006-05,2000,260,9300000,"54,0",172222,Fjölbýli
2006-05,2000,260,18500000,"106,1",174364,Fjölbýli
2006-05,2000,230,18400000,"90,7",202867,Sérbýli
2006-05,8200,800,23300000,"139,3",167265,Sérbýli
2006-04,3000,300,17713000,"91,4",193796,Fjölbýli
2006-05,0,108,54250000,"309,9",175056,Sérbýli
2006-05,0,107,20400000,"99,4",205231,Fjölbýli
2006-05,2000,230,19100000,"134,8",141691,Fjölbýli
2006-05,2000,260,8300000,"54,1",153420,Fjölbýli
2006-05,0,104,14500000,"62,8",230892,Fjölbýli
2006-05,0,107,18700000,"76,4",244764,Fjölbýli
2006-06,0,107,15300000,"78,2",195652,Fjölbýli
2006-06,3000,300,15000000,"100,4",149402,Fjölbýli
2006-04,2000,230,9400000,"65,4",143731,Fjölbýli
2006-05,0,105,28300000,"141,8",199577,Fjölbýli
2006-05,5613,540,14500000,"198,0",73232,Einbýli
2006-05,2000,230,24200000,"127,6",189655,Sérbýli
2006-05,2000,230,9200000,"62,4",147436,Fjölbýli
2006-05,1300,210,42500000,"169,2",251182,Sérbýli
2006-06,1300,210,45000000,"171,8",261932,Sérbýli
2006-05,1000,201,21200000,"93,8",226013,Fjölbýli
2006-05,6000,603,27000000,"144,7",186593,Sérbýli
2006-05,0,109,16200000,"85,4",189696,Fjölbýli
2006-05,6000,600,15500000,"111,3",139263,Fjölbýli
2006-05,8401,780,6500000,"74,7",87015,Fjölbýli
2006-05,0,110,46000000,"310,9",147958,Sérbýli
2006-05,0,112,38800000,"161,3",240546,Einbýli
2006-05,0,107,15200000,"56,5",269027,Fjölbýli
2006-05,0,108,17150000,"76,5",224183,Fjölbýli
2006-05,0,101,20750000,"85,3",243259,Fjölbýli
2006-06,0,105,14500000,"57,9",250432,Fjölbýli
2006-06,1604,270,31500000,"167,0",188623,Sérbýli
2006-05,3000,300,21000000,"97,7",214944,Fjölbýli
2006-06,0,109,33500000,"174,3",192197,Sérbýli
2006-05,3000,300,20001000,"104,7",191032,Fjölbýli
2006-05,7400,700,13500000,"101,5",133005,Fjölbýli
2006-06,0,101,32000000,"115,3",277537,Fjölbýli
2006-05,0,109,17500000,"138,1",126720,Fjölbýli
2006-05,0,105,32000000,"161,5",198142,Fjölbýli
2006-06,0,110,26000000,"120,5",215768,Fjölbýli
2006-06,0,110,24600000,"119,9",205171,Fjölbýli
2006-06,0,101,19400000,"86,1",225319,Fjölbýli
2006-05,2000,230,15600000,"106,0",147170,Einbýli
2006-06,1400,220,36500000,"138,6",263348,Einbýli
2006-06,0,101,37300000,"129,7",287587,Fjölbýli
2006-05,0,103,21100000,"112,6",187389,Fjölbýli
2006-06,0,108,22600000,"124,2",181965,Sérbýli
2006-06,1400,220,21900000,"97,5",224615,Fjölbýli
2006-06,0,111,16000000,"82,0",195122,Fjölbýli
2006-06,0,104,15400000,"77,7",198198,Fjölbýli
2006-06,0,108,14200000,"74,3",191117,Fjölbýli
2006-05,0,112,16600000,"76,8",216146,Fjölbýli
2006-06,0,111,34900000,"158,2",220607,Sérbýli
2006-05,4200,400,10500000,"171,5",61224,Fjölbýli
2006-05,4200,400,11500000,"306,3",37545,Fjölbýli
2006-05,1400,220,33800000,"153,9",219623,Fjölbýli
2006-06,0,107,20000000,"73,5",272109,Fjölbýli
2006-06,0,107,16200000,"62,5",259200,Fjölbýli
2006-06,0,113,16000000,"74,9",213618,Fjölbýli
2006-05,0,108,28800000,"129,0",223256,Fjölbýli
2006-05,0,110,27500000,"117,7",233645,Fjölbýli
2006-05,0,112,26500000,"128,9",205586,Sérbýli
2006-06,0,101,12200000,"57,0",214035,Fjölbýli
2006-06,0,105,18800000,"78,4",239796,Fjölbýli
2006-06,0,101,17700000,"82,1",215591,Fjölbýli
2006-05,1604,270,20000000,"93,8",213220,Einbýli
2006-05,3000,300,20216000,"104,7",193085,Fjölbýli
2006-06,3000,300,14600000,"93,2",156652,Fjölbýli
2006-06,3609,310,8250000,"59,0",139831,Fjölbýli
2006-06,5613,540,15000000,"240,5",62370,Einbýli
2006-05,6250,580,8200000,"162,4",50493,Einbýli
2006-06,1400,220,16100000,"96,2",167360,Fjölbýli
2006-05,1400,221,19000000,"112,3",169190,Fjölbýli
2006-06,0,108,48000000,"222,8",215440,Sérbýli
2006-05,7400,700,14500000,"74,8",193850,Sérbýli
2006-05,0,111,14500000,"73,2",198087,Fjölbýli
2006-06,0,107,20700000,"97,8",211656,Fjölbýli
2006-06,0,113,39800000,"168,9",235642,Sérbýli
2006-06,0,107,11410000,"50,5",225941,Fjölbýli
2006-05,4200,400,21500000,"145,4",147868,Fjölbýli
2006-05,4200,400,8000000,"173,1",46216,Einbýli
2006-06,0,111,11500000,"59,9",191987,Fjölbýli
2006-06,1300,210,34000000,"118,5",286920,Fjölbýli
2006-06,1300,210,19100000,"75,8",251979,Sérbýli
2006-05,0,112,12718000,"79,5",159975,Fjölbýli
2006-06,0,110,38800000,"204,8",189453,Einbýli
2006-06,0,105,28000000,"129,1",216886,Fjölbýli
2006-05,0,110,33000000,"153,1",215545,Sérbýli
2006-06,0,110,16500000,"87,2",189220,Fjölbýli
2006-06,0,111,11100000,"64,2",172897,Fjölbýli
2006-05,1300,210,31500000,"133,5",235955,Sérbýli
2006-06,0,101,22100000,"103,0",214563,Fjölbýli
2006-05,0,110,23500000,"108,8",215993,Fjölbýli
2006-06,0,101,14750000,"78,6",187659,Fjölbýli
2006-06,0,109,40000000,"197,4",202634,Einbýli
2006-05,2000,230,23500000,"170,8",137588,Einbýli
2006-06,0,113,19850000,"83,6",237440,Fjölbýli
2006-06,0,108,13500000,"68,5",197080,Fjölbýli
2006-05,0,110,16600000,"84,6",196217,Fjölbýli
2006-05,0,109,17500000,"138,1",126720,Fjölbýli
2006-06,0,107,16800000,"82,6",203390,Fjölbýli
2006-05,0,110,17000000,"74,0",229730,Fjölbýli
2006-06,0,101,19500000,"65,5",297710,Fjölbýli
2006-06,1000,203,20300000,"88,2",230159,Fjölbýli
2006-06,1000,203,20100000,"88,5",227119,Fjölbýli
2006-05,8716,810,11865000,"77,3",153493,Fjölbýli
2006-06,8000,900,6200000,"113,2",54770,Sérbýli
2006-06,1604,270,26800000,"115,6",231834,Fjölbýli
2006-06,8000,900,8200000,"157,5",52063,Fjölbýli
2006-06,1400,221,22800000,"107,1",212885,Fjölbýli
2006-06,1000,203,29000000,"140,1",206995,Fjölbýli
2006-06,0,105,14500000,"66,5",218045,Fjölbýli
2006-05,7300,730,27800000,"166,2",167268,Einbýli
2006-05,2000,230,21500000,"149,9",143429,Einbýli
2006-06,0,112,19900000,"106,1",187559,Fjölbýli
2006-06,1604,270,28900000,"158,4",182449,Fjölbýli
2006-06,0,108,21000000,"113,9",184372,Fjölbýli
2006-06,5716,550,6900000,"97,7",70624,Fjölbýli
2006-05,2000,260,18100000,"112,7",160603,Fjölbýli
2006-06,1400,221,17900000,"75,9",235837,Fjölbýli
2006-06,0,101,16300000,"73,6",221467,Fjölbýli
2006-06,0,107,12000000,"47,4",253165,Fjölbýli
2006-06,1400,220,16300000,"85,9",189756,Fjölbýli
2006-06,0,108,15000000,"53,6",279851,Fjölbýli
2006-06,0,105,18200000,"76,2",238845,Fjölbýli
2006-06,1100,170,50000000,"201,2",248509,Einbýli
2006-06,0,109,16918000,"104,3",162205,Fjölbýli
2006-06,1000,201,23300000,"103,9",224254,Fjölbýli
2006-06,1000,201,17800000,"69,5",256115,Fjölbýli
2006-05,7300,750,6000000,"127,3",47133,Einbýli
2006-05,1000,203,31000000,"138,6",223665,Fjölbýli
2006-06,1400,220,32900000,"120,9",272126,Einbýli
2006-06,1000,203,20300000,"87,5",232000,Fjölbýli
2006-06,4100,415,5000000,"160,2",31211,Einbýli
2006-06,1400,221,14900000,"79,9",186483,Fjölbýli
2006-06,1000,203,19600000,"90,5",216575,Fjölbýli
2006-06,1000,200,32700000,"125,2",261182,Einbýli
2006-06,1000,201,25550000,"107,7",237233,Fjölbýli
2006-06,1000,201,48500000,"202,4",239625,Einbýli
2006-05,0,105,40500000,"91,2",444079,Fjölbýli
2006-06,5609,545,11000000,"168,8",65166,Sérbýli
2006-06,2000,230,29000000,"157,0",184713,Einbýli
2006-06,0,108,22000000,"106,1",207352,Fjölbýli
2006-06,0,101,19500000,"79,9",244055,Fjölbýli
2006-06,2000,230,25000000,"289,9",86237,Fjölbýli
2006-06,0,107,16000000,"93,5",171123,Fjölbýli
2006-06,0,101,17600000,"71,4",246499,Fjölbýli
2006-06,0,110,21500000,"82,9",259349,Fjölbýli
2006-06,0,109,20700000,"88,7",233371,Fjölbýli
2006-04,3709,350,9900000,"88,0",112500,Fjölbýli
2006-06,8200,800,11000000,"64,1",171607,Fjölbýli
2006-05,2000,230,13000000,"84,2",154394,Fjölbýli
2006-06,2000,260,19800000,"115,6",171280,Fjölbýli
2006-06,0,105,15700000,"71,4",219888,Fjölbýli
2006-06,5716,550,24500000,"183,5",133515,Einbýli
2006-06,5716,550,12400000,"181,5",68320,Sérbýli
2006-06,0,113,20000000,"90,6",220751,Fjölbýli
2006-06,0,112,44200000,"166,6",265306,Sérbýli
2006-05,3609,310,25000000,"175,4",142531,Fjölbýli
2006-06,8717,815,11000000,"83,0",132530,Fjölbýli
2006-06,0,110,24900000,"104,7",237822,Fjölbýli
2006-05,0,105,19900000,"99,0",201010,Fjölbýli
2006-06,3609,310,16150000,"106,7",151359,Fjölbýli
2006-06,1400,221,27700000,"127,3",217596,Fjölbýli
2006-05,0,101,12200000,"52,6",231939,Fjölbýli
2006-06,1400,221,25000000,"130,0",192308,Fjölbýli
2006-06,0,105,17000000,"66,8",254491,Fjölbýli
2006-06,1400,221,16300000,"81,5",200000,Fjölbýli
2006-06,0,109,16000000,"69,9",228898,Fjölbýli
2006-06,2000,260,12000000,"75,0",160000,Fjölbýli
2006-06,0,101,17500000,"93,1",187970,Fjölbýli
2006-06,0,103,32000000,"156,9",203952,Fjölbýli
2006-06,6400,620,15600000,"131,5",118631,Einbýli
2006-06,6000,603,13500000,"83,8",161098,Fjölbýli
2006-06,0,108,20200000,"85,9",235157,Fjölbýli
2006-06,8200,800,14700000,"73,3",200546,Fjölbýli
2006-06,0,105,22250000,"118,2",188240,Fjölbýli
2006-06,0,113,15200000,"62,5",243200,Fjölbýli
2006-06,0,104,16600000,"132,8",125000,Fjölbýli
2006-05,5508,530,11500000,"211,9",54271,Einbýli
2006-06,0,105,22800000,"122,9",185517,Fjölbýli
2006-06,0,112,22500000,"109,0",206422,Fjölbýli
2006-06,0,101,21500000,"88,0",244318,Fjölbýli
2006-06,0,108,21250000,"96,6",219979,Fjölbýli
2006-06,0,111,12300000,"77,0",159740,Fjölbýli
2006-06,0,105,15900000,"68,0",233824,Fjölbýli
2006-06,7300,740,9500000,"68,3",139092,Fjölbýli
2006-06,1000,203,24300000,"96,6",251553,Fjölbýli
2006-06,1000,203,24500000,"96,9",252838,Fjölbýli
2006-06,1300,210,30500000,"109,2",279304,Fjölbýli
2006-06,1000,203,20300000,"87,6",231735,Fjölbýli
2006-06,1000,203,20300000,"87,5",232000,Fjölbýli
2006-06,8200,800,14600000,"70,4",207386,Fjölbýli
2006-06,1400,220,17900000,"87,7",204105,Fjölbýli
2006-06,0,110,18300000,"80,5",227329,Fjölbýli
2006-06,1000,203,25900000,"95,8",270355,Fjölbýli
2006-05,4200,400,16000000,"201,0",79602,Einbýli
2006-06,1000,200,13050000,"59,1",220812,Fjölbýli
2006-06,3000,300,11400000,"87,0",131034,Fjölbýli
2006-06,2000,260,15800000,"89,7",176143,Fjölbýli
2006-06,1400,220,20100000,"126,4",159019,Fjölbýli
2006-05,2000,260,11400000,"75,4",151194,Fjölbýli
2006-06,1400,221,46750000,"211,3",221249,Einbýli
2006-06,1400,221,24900000,"122,7",202934,Fjölbýli
2006-06,7400,700,28000000,"213,5",131148,Einbýli
2006-06,0,108,26500000,"85,3",310668,Fjölbýli
2006-05,4200,400,17700000,"188,9",93700,Sérbýli
2006-05,1400,221,19000000,"110,9",171326,Fjölbýli
2006-06,1000,200,45000000,"268,8",167411,Einbýli
2006-06,1000,200,15000000,"78,0",192308,Fjölbýli
2006-06,0,105,25400000,"107,0",237383,Fjölbýli
2006-06,0,104,18000000,"103,7",173578,Fjölbýli
2006-06,0,112,59000000,"284,9",207090,Einbýli
2006-06,0,101,12000000,"57,8",207612,Fjölbýli
2006-06,8401,780,3550000,"180,9",19624,Einbýli
2006-06,0,101,24100000,"108,1",222942,Fjölbýli
2006-06,1000,203,26800000,"111,5",240359,Fjölbýli
2006-06,1000,200,21000000,"107,4",195531,Fjölbýli
2006-06,1000,201,22300000,"88,1",253121,Fjölbýli
2006-06,7300,740,6900000,"71,1",97046,Einbýli
2006-06,6100,640,7650000,"110,7",69106,Einbýli
2006-06,6100,640,15500000,"195,1",79446,Einbýli
2006-06,3714,360,7800000,"81,3",95941,Einbýli
2006-06,8000,900,1000000,"103,8",9634,Einbýli
2006-06,0,109,16550000,"117,4",140971,Fjölbýli
2006-06,6000,nan,23000000,"132,8",173193,Fjölbýli
2006-06,8000,900,9200000,"155,2",59278,Einbýli
2006-04,7400,700,15102000,"83,9",180000,Fjölbýli
2006-06,8717,815,17600000,"128,2",137285,Einbýli
2006-06,1300,210,53100000,"185,4",286408,Einbýli
2006-06,0,112,21500000,"97,9",219612,Fjölbýli
2006-06,0,101,31300000,"100,4",311753,Fjölbýli
2006-06,0,109,17500000,"97,1",180227,Fjölbýli
2006-06,0,107,20000000,"98,4",203252,Fjölbýli
2006-06,0,101,14400000,"62,1",231884,Fjölbýli
2006-06,1000,203,20300000,"87,5",232000,Fjölbýli
2006-06,1000,203,29900000,"108,2",276340,Fjölbýli
2006-06,3000,300,13300000,"102,0",130392,Fjölbýli
2006-06,3000,300,29500000,"159,5",184953,Sérbýli
2006-06,3714,360,11000000,"208,0",52885,Einbýli
2006-06,6000,600,20500000,"144,8",141575,Einbýli
2006-06,8613,860,13200000,"85,5",154386,Sérbýli
2006-06,0,112,40000000,"202,9",197141,Sérbýli
2006-05,6000,600,10000000,"71,0",140845,Sérbýli
2006-06,6000,603,15400000,"101,6",151575,Fjölbýli
2006-04,0,111,11900000,"78,1",152369,Fjölbýli
2006-06,5716,550,18000000,"137,0",131387,Einbýli
2006-06,0,101,22350000,"84,6",264184,Fjölbýli
2006-06,0,101,19800000,"78,2",253197,Fjölbýli
2006-06,0,113,24800000,"95,6",259414,Fjölbýli
2006-06,2300,240,20300000,"127,3",159466,Sérbýli
2006-06,1000,200,20000000,"113,3",176523,Fjölbýli
2006-06,1300,210,46000000,"219,9",209186,Einbýli
2006-06,1400,221,17100000,"76,5",223529,Fjölbýli
2006-06,1000,201,45000000,"145,8",308642,Einbýli
2006-06,3716,340,20500000,"177,0",115819,Einbýli
2006-06,7300,740,18500000,"175,0",105714,Einbýli
2006-06,2000,230,18500000,"103,6",178571,Fjölbýli
2006-06,2000,230,9300000,"60,5",153719,Fjölbýli
2006-06,0,nan,17750000,"91,4",194201,Fjölbýli
2006-06,0,101,30000000,"93,1",322234,Fjölbýli
2006-06,0,104,18100000,"109,4",165448,Fjölbýli
2006-06,0,110,25500000,"104,5",244019,Fjölbýli
2006-06,6000,600,20000000,"110,0",181818,Fjölbýli
2006-06,6000,600,18600000,"99,4",187123,Fjölbýli
2006-06,1400,221,28900000,"119,3",242246,Fjölbýli
2006-06,0,112,19600000,"100,0",196000,Fjölbýli
2006-06,1100,170,35000000,"133,1",262960,Fjölbýli
2006-06,1300,210,24000000,"90,8",264317,Sérbýli
2006-06,6100,640,3500000,"45,9",76253,Fjölbýli
2006-06,7400,700,21400000,"134,5",159108,Sérbýli
2006-06,0,110,39500000,"218,4",180861,Sérbýli
2006-06,6000,600,11900000,"96,8",122934,Fjölbýli
2006-05,4803,420,12000000,"130,7",91813,Einbýli
2006-06,8716,810,24600000,"161,1",152700,Einbýli
2006-06,0,109,13000000,"70,7",183876,Fjölbýli
2006-06,1400,220,20400000,"113,0",180531,Fjölbýli
2006-06,2000,230,13450000,"88,5",151977,Fjölbýli
2006-06,1000,201,22500000,"94,3",238600,Fjölbýli
2006-06,0,112,22000000,"100,8",218254,Fjölbýli
2006-06,1604,270,26900000,"120,7",222867,Fjölbýli
2006-06,3000,300,21000000,"130,2",161290,Fjölbýli
2006-06,0,101,30000000,"126,3",237530,Fjölbýli
2006-06,8000,900,3600000,"73,3",49113,Fjölbýli
2006-06,0,105,15500000,"56,9",272408,Fjölbýli
2006-06,0,104,13500000,"55,4",243682,Fjölbýli
2006-06,0,110,18500000,"95,0",194737,Fjölbýli
2006-06,1000,200,34000000,"181,1",187742,Fjölbýli
2006-06,1000,200,20400000,"101,4",201183,Fjölbýli
2006-06,4200,400,7100000,"55,9",127013,Fjölbýli
2006-06,8717,815,8200000,"58,6",139932,Fjölbýli
2006-06,1000,201,27400000,"120,1",228143,Fjölbýli
2006-06,1000,200,16900000,"75,5",223841,Fjölbýli
2006-06,0,112,43000000,"191,6",224426,Einbýli
2006-06,5716,550,7500000,"79,2",94697,Fjölbýli
2006-06,8401,780,8900000,"147,6",60298,Einbýli
2006-06,1400,220,16000000,"82,2",194647,Fjölbýli
2006-06,0,112,14100000,"67,7",208272,Fjölbýli
2006-06,0,101,14900000,"48,2",309129,Fjölbýli
2006-06,0,111,12300000,"63,7",193093,Fjölbýli
2006-06,0,109,11500000,"47,9",240084,Fjölbýli
2006-06,2000,260,7500000,"50,4",148810,Fjölbýli
2006-06,1400,220,19100000,"108,9",175390,Fjölbýli
2006-06,8000,900,9500000,"106,0",89623,Fjölbýli
2006-06,6710,680,2100000,"66,4",31627,Einbýli
2006-06,0,109,53000000,"244,0",217213,Einbýli
2006-06,3609,310,11600000,"81,0",143210,Fjölbýli
2006-06,8200,800,23700000,"140,8",168324,Sérbýli
2006-06,8717,815,9500000,"83,0",114458,Fjölbýli
2006-06,1400,220,22500000,"52,4",429389,Einbýli
2006-06,0,112,20500000,"92,7",221143,Fjölbýli
2006-05,0,105,29300000,"101,5",288670,Fjölbýli
2006-06,0,108,13300000,"34,3",387755,Fjölbýli
2006-06,0,111,15900000,"88,2",180272,Fjölbýli
2006-06,4100,415,10500000,"140,6",74680,Sérbýli
2006-06,8717,815,15900000,"128,2",124025,Einbýli
2006-06,0,105,14700000,"66,3",221719,Fjölbýli
2006-06,6400,620,8100000,"80,0",101250,Sérbýli
2006-06,8614,851,3800000,"54,7",69470,Einbýli
2006-06,7300,740,8200000,"70,5",116312,Fjölbýli
2006-06,0,112,15000000,"87,3",171821,Fjölbýli
2006-06,0,112,17800000,"85,3",208675,Fjölbýli
2006-06,3716,340,14500000,"115,5",125541,Einbýli
2006-06,0,111,23600000,"143,5",164460,Fjölbýli
2006-06,0,112,26200000,"131,6",199088,Fjölbýli
2006-06,1300,210,43500000,"185,3",234754,Einbýli
2006-06,1000,201,23000000,"94,5",243386,Fjölbýli
2006-06,0,109,15000000,"84,9",176678,Fjölbýli
2006-06,2300,240,17100000,"155,6",109897,Fjölbýli
2006-06,1400,220,30000000,"156,9",191205,Fjölbýli
2006-06,8200,825,5900000,"38,5",153247,Einbýli
2006-06,0,104,19000000,"87,8",216401,Fjölbýli
2006-06,2000,260,16900000,"85,6",197430,Fjölbýli
2006-06,0,108,18450000,"108,0",170833,Fjölbýli
2006-06,1400,221,28200000,"115,8",243523,Fjölbýli
2006-06,0,105,12500000,"53,3",234522,Fjölbýli
2006-06,1000,200,30500000,"133,0",229323,Fjölbýli
2006-06,1000,203,20500000,"87,6",234018,Fjölbýli
2006-06,1000,200,15600000,"90,0",173333,Fjölbýli
2006-06,0,109,15400000,"67,5",228148,Fjölbýli
2006-06,0,110,24400000,"144,8",168508,Fjölbýli
2006-06,0,105,27100000,"181,9",148983,Fjölbýli
2006-06,0,112,16500000,"89,0",185393,Fjölbýli
2006-06,6400,620,6000000,"72,4",82873,Fjölbýli
2006-05,2506,190,24300000,"155,2",156572,Sérbýli
2006-06,8716,810,19500000,"121,9",159967,Einbýli
2006-06,2506,190,27500000,"181,0",151934,Einbýli
2006-06,0,105,13800000,"57,8",238754,Fjölbýli
2006-06,0,109,17300000,"98,4",175813,Fjölbýli
2006-06,0,101,25800000,"91,7",281352,Fjölbýli
2006-06,8610,851,15501000,"99,5",155789,Einbýli
2006-06,8200,800,25000000,"155,0",161290,Einbýli
2006-06,2000,230,9300000,"58,4",159247,Fjölbýli
2006-06,1400,221,14800000,"68,8",215116,Fjölbýli
2006-06,4200,410,11000000,"143,4",76709,Einbýli
2006-06,3000,300,10300000,"60,6",169967,Fjölbýli
2006-06,3000,300,20500000,"160,4",127805,Sérbýli
2006-06,6000,600,39500000,"324,0",121914,Einbýli
2006-06,0,109,30000000,"154,0",194805,Fjölbýli
2006-06,1100,170,52000000,"195,1",266530,Einbýli
2006-06,0,104,28500000,"102,3",278592,Einbýli
2006-05,0,105,20350000,"104,9",193994,Fjölbýli
2006-06,6000,600,19300000,"158,8",121537,Einbýli
2006-06,0,112,25800000,"150,6",171315,Fjölbýli
2006-06,8200,800,17500000,"85,4",204918,Sérbýli
2006-06,1400,220,21500000,"97,8",219836,Einbýli
2006-06,0,105,17400000,"88,6",196388,Fjölbýli
2006-06,0,101,13000000,"51,4",252918,Fjölbýli
2006-06,0,112,17000000,"75,5",225166,Fjölbýli
2006-06,0,108,22500000,"89,8",250557,Fjölbýli
2006-06,0,105,1600000,"74,0",21622,Fjölbýli
2006-06,0,112,33000000,"164,0",201220,Fjölbýli
2006-06,1400,220,35700000,"208,8",170977,Sérbýli
2006-06,0,105,29700000,"122,9",241660,Fjölbýli
2006-06,8200,800,13700000,"81,2",168719,Fjölbýli
2006-06,0,112,16700000,"69,1",241679,Fjölbýli
2006-06,0,111,9000000,"43,2",208333,Fjölbýli
2006-06,1000,200,20300000,"94,6",214588,Fjölbýli
2006-06,1000,201,32500000,"158,6",204918,Fjölbýli
2006-06,6100,675,1500000,"171,2",8762,Einbýli
2006-06,0,107,15000000,"84,5",177515,Fjölbýli
2006-06,0,112,43000000,"176,0",244318,Sérbýli
2006-06,2000,230,18000000,"114,4",157343,Fjölbýli
2006-06,8716,810,14450000,"100,0",144500,Sérbýli
2006-06,1300,nan,22500000,"88,0",255682,Fjölbýli
2006-06,0,113,22500000,"106,2",211864,Fjölbýli
2006-06,0,109,15200000,"75,8",200528,Fjölbýli
2006-06,1000,203,27700000,"120,9",229115,Fjölbýli
2006-06,1000,200,16800000,"97,4",172485,Fjölbýli
2006-06,0,110,18900000,"95,0",198947,Fjölbýli
2006-06,6000,603,14300000,"97,6",146516,Fjölbýli
2006-06,8508,870,7000000,"133,0",52632,Sérbýli
2006-06,0,101,41900000,"147,2",284647,Fjölbýli
2006-06,0,105,17900000,"77,3",231565,Fjölbýli
2006-06,8716,810,21900000,"188,4",116242,Einbýli
2006-06,2300,240,14200000,"108,4",130996,Einbýli
2006-06,7400,710,16500000,"283,6",58181,Einbýli
2006-06,0,109,54000000,"302,5",178512,Einbýli
2006-06,1400,221,18800000,"95,7",196447,Fjölbýli
2006-06,6100,640,17200000,"142,1",121042,Einbýli
2006-06,6100,640,12750000,"142,8",89286,Einbýli
2006-06,1000,201,23200000,"94,6",245243,Fjölbýli
2006-06,0,111,12200000,"59,1",206430,Fjölbýli
2006-06,1000,203,23600000,"96,3",245067,Fjölbýli
2006-06,1100,170,19500000,"57,5",339130,Fjölbýli
2006-06,0,105,34830000,"110,8",314350,Fjölbýli
2006-06,0,111,15700000,"86,6",181293,Fjölbýli
2006-06,0,105,19500000,"124,8",156250,Fjölbýli
2006-06,0,108,40500000,"169,5",238938,Einbýli
2006-05,2506,190,14700000,"76,1",193167,Fjölbýli
2006-06,2000,260,9200000,"54,1",170055,Fjölbýli
2006-06,0,112,14600000,"67,7",215657,Fjölbýli
2006-06,0,110,25600000,"88,3",289921,Fjölbýli
2006-06,6000,600,9500000,"54,8",173358,Fjölbýli
2006-06,1400,220,33600000,"154,2",217899,Fjölbýli
2006-06,0,107,59500000,"265,4",224190,Sérbýli
2006-06,0,112,38000000,"185,5",204852,Einbýli
2006-06,0,112,26700000,"121,5",219753,Fjölbýli
2006-06,1400,220,13300000,"67,3",197623,Fjölbýli
2006-06,4100,415,6250000,"226,0",27655,Einbýli
2006-06,0,113,18800000,"78,1",240717,Fjölbýli
2006-06,1000,201,29500000,"110,3",267452,Fjölbýli
